"STATE","YEAR","OFFENSE","AW","AB"
"4",2006,11,24,11
"4",2006,40,1060,490
"4",2006,40,69,5
"4",2006,11,1,0
"4",2006,40,50,1
"4",2006,40,4,0
"4",2006,11,35,22
"4",2006,40,1270,1022
"4",2006,40,1,1
"4",2006,11,1,0
"4",2006,40,60,32
"4",2006,40,6,0
"4",2006,40,3,3
"4",2006,40,9,3
"4",2006,40,1,0
"4",2006,40,1,4
"4",2006,11,9,0
"4",2006,40,35,19
"4",2006,40,38,0
"4",2006,11,2,0
"4",2006,40,121,1
"4",2006,40,1,0
"4",2006,11,50,20
"4",2006,40,1470,264
"4",2006,11,0,2
"4",2006,40,164,91
"4",2006,11,0,1
"4",2006,40,202,17
"4",2006,11,6,0
"4",2006,40,186,37
"4",2006,11,3,0
"4",2006,40,393,79
"4",2006,40,75,9
"4",2006,11,1,0
"4",2006,40,55,6
"4",2006,11,11,1
"4",2006,40,367,75
"4",2006,11,2,0
"4",2006,40,101,21
"4",2006,11,2,2
"4",2006,40,179,116
"4",2006,11,14,12
"4",2006,40,343,186
"4",2006,11,2,0
"4",2006,40,125,33
"4",2006,11,1,1
"4",2006,40,226,110
"4",2006,11,3,0
"4",2006,40,72,61
"4",2006,40,1,3
"4",2006,11,1,3
"4",2006,40,211,55
"4",2006,40,31,1
"4",2006,40,20,3
"4",2006,40,23,8
"4",2006,40,5,4
"4",2006,40,80,25
"4",2006,11,0,1
"4",2006,40,54,24
"4",2006,11,1,0
"4",2006,40,278,40
"4",2006,40,131,46
"4",2006,40,66,2
"4",2006,40,47,4
"4",2006,11,1,0
"4",2006,40,52,1
"4",2006,40,0,0
"4",2006,11,10,4
"4",2006,40,49,14
"4",2006,11,8,1
"4",2006,40,663,99
"4",2006,11,1,0
"4",2006,40,135,19
"4",2006,11,2,0
"4",2006,40,364,87
"4",2006,40,17,0
"4",2006,40,4,0
"4",2006,11,2,3
"4",2006,40,229,79
"4",2006,40,372,25
"4",2006,40,63,13
"4",2006,11,1,1
"4",2006,40,116,28
"4",2006,11,2,0
"4",2006,40,127,24
"4",2006,11,1,2
"4",2006,40,496,97
"4",2006,11,38,25
"4",2006,40,1870,727
"4",2006,11,1,0
"4",2006,40,84,11
"4",2006,11,1,0
"4",2006,40,168,32
"4",2006,40,2,0
"4",2006,40,36,4
"4",2006,40,2,0
"4",2006,40,2,0
"4",2006,40,1,0
"4",2006,40,2,1
"4",2006,40,41,6
"4",2006,40,45,19
"4",2006,40,75,4
"4",2006,40,44,4
"4",2006,40,65,2
"4",2006,40,8,0
"4",2006,11,15,11
"4",2006,40,1504,907
"4",2006,40,4,2
"4",2006,40,3,5
"4",2006,40,5,5
"4",2006,40,4,6
"4",2006,11,11,0
"4",2006,40,565,62
"4",2006,40,19,0
"4",2006,11,1,0
"4",2006,40,258,5
"4",2006,11,1,0
"4",2006,40,180,9
"4",2006,40,22,1
"4",2006,11,17,13
"4",2006,40,649,330
"4",2006,40,129,22
"4",2006,40,3,0
"4",2006,40,13,3
"4",2006,11,1,0
"4",2006,40,160,10
"4",2006,40,24,0
"4",2006,11,1,0
"4",2006,40,38,0
"4",2006,11,1,0
"4",2006,40,24,0
"4",2006,11,1,0
"4",2006,40,41,1
"4",2006,40,42,0
"4",2006,40,80,6
"4",2006,40,1,0
"4",2006,40,61,4
"4",2006,40,1,0
"4",2006,40,5,1
"4",2006,40,36,18
"4",2006,11,1,0
"4",2006,40,5,1
"4",2006,11,0,0
"4",2006,40,110,10
"4",2006,40,1,0
"4",2006,40,10,2
"4",2006,40,11,1
"4",2006,40,33,3
"4",2006,40,2,1
"4",2006,11,1,0
"4",2006,40,92,29
"4",2006,40,7,1
"4",2006,40,3,1
"4",2006,11,2,1
"4",2006,40,30,8
"4",2006,11,0,0
"4",2006,40,3,0
"4",2006,40,38,3
"4",2006,11,2,0
"4",2006,40,101,12
"4",2006,40,60,8
"4",2006,40,14,0
"4",2006,40,101,10
"4",2006,40,88,17
"4",2006,40,2,0
"4",2006,40,17,4
"4",2006,40,0,0
"4",2006,11,1,1
"4",2006,40,29,24
"4",2006,40,10,0
"4",2006,11,2,0
"4",2006,40,180,9
"4",2006,40,21,1
"4",2006,11,2,0
"4",2006,40,124,15
"4",2006,11,3,0
"4",2006,40,189,18
"4",2006,11,1,0
"4",2006,40,211,11
"4",2006,40,31,0
"4",2006,40,12,0
"4",2006,40,8,0
"4",2006,40,46,2
"4",2006,40,2,2
"4",2006,11,1,0
"4",2006,40,11,0
"4",2006,11,4,2
"4",2006,40,313,29
"4",2006,40,46,9
"4",2006,40,7,0
"4",2006,11,1,0
"4",2006,40,129,4
"4",2006,11,1,0
"4",2006,40,6,0
"4",2006,40,1,0
"4",2006,40,42,1
"4",2006,11,2,0
"4",2006,40,99,17
"4",2006,40,5,0
"4",2006,40,71,4
"4",2006,40,118,12
"4",2006,40,63,17
"4",2006,11,19,3
"4",2006,40,1784,236
"4",2006,11,3,1
"4",2006,40,195,31
"4",2006,40,7,0
"4",2006,40,194,25
"4",2006,40,2,0
"4",2006,40,1,0
"4",2006,40,0,0
"4",2006,11,7,0
"4",2006,40,23,2
"4",2006,11,1,0
"4",2006,40,208,7
"4",2006,11,1,0
"4",2006,40,30,2
"4",2006,11,3,0
"4",2006,40,107,11
"4",2006,11,5,0
"4",2006,40,155,1
"4",2006,40,11,0
"4",2006,40,1,0
"4",2006,40,3,0
"4",2006,40,1,0
"4",2006,40,2,0
"4",2006,40,37,1
"4",2006,11,1,1
"4",2006,40,309,14
"4",2006,11,1,0
"4",2006,40,5,0
"4",2006,40,10,0
"4",2006,40,133,0
"4",2006,40,0,0
"4",2006,40,17,1
"4",2006,40,13,7
"4",2006,40,25,2
"4",2006,11,1,0
"4",2006,40,8,0
"4",2006,11,0,2
"4",2006,40,94,59
"4",2006,40,30,7
"4",2006,40,34,2
"4",2006,11,4,4
"4",2006,40,163,143
"4",2006,40,19,1
"4",2006,11,1,0
"4",2006,40,31,25
"4",2006,11,1,0
"4",2006,40,166,38
"4",2006,11,0,5
"4",2006,40,168,247
"4",2006,40,2,3
"4",2006,40,331,18
"4",2006,40,11,0
"4",2006,40,20,2
"4",2006,40,21,0
"4",2006,40,105,9
"4",2006,11,5,0
"4",2006,40,375,43
"4",2006,40,19,1
"4",2006,40,26,0
"4",2006,11,0,0
"4",2006,40,105,5
"4",2006,40,1,0
"4",2006,40,1,0
"4",2006,40,39,1
"4",2006,40,1,0
"4",2006,11,10,1
"4",2006,40,461,35
"4",2006,40,104,13
"4",2006,11,4,3
"4",2006,40,567,97
"4",2006,40,25,1
"4",2006,40,65,2
"4",2006,40,39,4
"4",2006,40,56,2
"4",2006,11,1,0
"4",2006,40,150,9
"4",2006,40,33,0
"4",2006,40,9,1
"4",2006,40,9,1
"4",2006,40,107,1
"4",2006,11,1,0
"4",2006,40,192,17
"4",2006,11,3,1
"4",2006,40,137,2
"4",2006,40,26,0
"4",2006,11,1,1
"4",2006,40,61,1
"4",2006,11,3,0
"4",2006,40,11,0
"4",2006,11,1,0
"4",2006,40,53,0
"4",2006,40,3,0
"4",2006,11,33,0
"4",2006,40,619,8
"4",2006,11,1,0
"4",2006,40,100,1
"4",2006,40,63,0
"4",2006,11,1,0
"4",2006,40,43,0
"4",2006,40,51,0
"4",2006,11,11,1
"4",2006,40,251,4
"4",2006,11,5,0
"4",2006,40,222,25
"4",2006,11,5,0
"4",2006,40,388,31
"4",2006,40,10,0
"4",2006,40,22,0
"4",2006,40,80,1
"4",2006,40,41,1
"4",2006,40,1,0
"4",2006,11,2,3
"4",2006,40,195,4
"4",2006,11,3,0
"4",2006,40,70,7
"4",2006,40,49,3
"4",2006,40,20,0
"4",2006,11,4,2
"4",2006,40,548,45
"4",2006,11,1,0
"4",2006,40,33,2
"4",2006,40,60,0
"4",2006,40,114,2
"4",2006,40,224,11
"4",2006,11,1,0
"4",2006,40,155,7
"4",2006,40,1,0
"4",2006,40,49,6
"4",2006,40,6,0
"4",2006,40,1,0
"4",2006,40,2,1
"4",2006,40,11,3
"4",2006,11,3,0
"4",2006,40,53,8
"4",2006,40,77,15
"4",2006,40,12,0
"4",2006,40,137,14
"4",2006,11,7,0
"4",2006,40,209,31
"4",2006,40,2,0
"4",2006,11,1,0
"4",2006,40,3,0
"4",2006,11,6,0
"4",2006,40,232,16
"4",2006,11,1,1
"4",2006,40,42,6
"4",2006,40,10,0
"4",2006,40,1,0
"5",2006,11,2,0
"5",2006,40,89,12
"5",2006,11,3,3
"5",2006,40,161,144
"5",2006,11,1,0
"5",2006,40,27,0
"5",2006,40,40,4
"5",2006,11,8,0
"5",2006,40,54,1
"5",2006,11,4,0
"5",2006,40,71,10
"5",2006,40,19,1
"5",2006,40,8,0
"5",2006,40,2,0
"5",2006,40,23,0
"5",2006,11,2,0
"5",2006,40,30,9
"5",2006,11,2,1
"5",2006,40,121,10
"5",2006,40,7,3
"5",2006,40,3,0
"5",2006,40,2,1
"5",2006,40,5,1
"5",2006,40,3,0
"5",2006,40,14,6
"5",2006,40,11,0
"5",2006,40,0,0
"5",2006,40,2,0
"5",2006,40,2,0
"5",2006,11,1,0
"5",2006,40,1,0
"5",2006,40,7,0
"5",2006,11,1,0
"5",2006,40,49,3
"5",2006,11,2,0
"5",2006,40,91,7
"5",2006,40,109,5
"5",2006,40,9,0
"5",2006,40,12,0
"5",2006,40,2,0
"5",2006,40,10,0
"5",2006,40,3,0
"5",2006,40,13,2
"5",2006,40,3,0
"5",2006,40,3,1
"5",2006,40,1,0
"5",2006,40,3,0
"5",2006,40,6,0
"5",2006,40,16,0
"5",2006,40,10,0
"5",2006,40,1,0
"5",2006,40,2,1
"5",2006,11,1,0
"5",2006,40,33,5
"5",2006,40,24,1
"5",2006,40,5,2
"5",2006,40,0,3
"5",2006,40,19,0
"5",2006,40,5,0
"5",2006,40,1,0
"5",2006,40,12,0
"5",2006,40,7,0
"5",2006,40,2,0
"5",2006,40,1,0
"5",2006,11,2,0
"5",2006,40,364,121
"5",2006,11,10,6
"5",2006,40,323,120
"5",2006,40,1,2
"5",2006,40,3,0
"5",2006,40,1,0
"5",2006,40,2,0
"5",2006,40,17,0
"5",2006,40,0,0
"5",2006,40,12,1
"5",2006,40,31,0
"5",2006,40,2,0
"5",2006,40,31,0
"5",2006,40,15,0
"5",2006,40,1,0
"5",2006,40,9,0
"5",2006,40,3,0
"5",2006,40,3,0
"5",2006,40,5,1
"5",2006,40,5,0
"5",2006,40,3,0
"5",2006,40,1,0
"5",2006,40,4,0
"5",2006,40,10,0
"5",2006,40,11,1
"5",2006,40,3,0
"5",2006,40,3,0
"5",2006,40,5,0
"5",2006,40,9,0
"5",2006,40,1,0
"5",2006,11,2,0
"5",2006,40,42,3
"5",2006,11,2,0
"5",2006,40,38,5
"5",2006,40,4,0
"5",2006,11,1,0
"5",2006,40,9,1
"5",2006,11,6,0
"5",2006,40,129,7
"5",2006,40,21,2
"5",2006,40,0,0
"5",2006,40,2,0
"5",2006,40,2,0
"5",2006,40,2,0
"5",2006,40,1,0
"5",2006,40,19,0
"5",2006,40,9,0
"5",2006,40,12,0
"5",2006,11,2,0
"5",2006,40,17,0
"5",2006,40,1,0
"5",2006,40,5,0
"5",2006,11,2,1
"5",2006,40,40,2
"5",2006,40,11,0
"5",2006,40,74,5
"5",2006,40,39,1
"5",2006,40,1,0
"5",2006,40,6,1
"5",2006,40,12,0
"5",2006,40,4,0
"5",2006,40,5,0
"5",2006,40,9,3
"5",2006,11,1,0
"5",2006,40,24,0
"5",2006,11,3,0
"5",2006,40,79,2
"5",2006,40,2,0
"5",2006,40,1,0
"5",2006,40,4,0
"5",2006,40,6,0
"5",2006,40,14,0
"5",2006,40,10,0
"5",2006,11,1,0
"5",2006,40,10,0
"5",2006,40,14,0
"5",2006,40,14,0
"5",2006,11,1,0
"5",2006,40,4,0
"5",2006,40,1,0
"5",2006,11,1,0
"5",2006,40,11,0
"5",2006,40,14,2
"5",2006,40,3,0
"5",2006,11,1,0
"5",2006,40,17,0
"5",2006,40,1,0
"5",2006,40,1,0
"5",2006,40,21,1
"5",2006,40,22,0
"5",2006,40,1,0
"5",2006,40,6,0
"5",2006,40,5,0
"5",2006,40,3,0
"5",2006,11,11,1
"5",2006,40,26,1
"5",2006,40,1,0
"5",2006,40,7,0
"5",2006,40,2,0
"5",2006,40,4,0
"5",2006,40,6,0
"5",2006,40,16,0
"5",2006,40,22,1
"5",2006,40,3,0
"5",2006,40,5,0
"5",2006,40,2,0
"5",2006,40,1,0
"5",2006,40,2,0
"5",2006,40,5,0
"5",2006,40,6,0
"5",2006,40,1,0
"5",2006,40,8,0
"5",2006,40,7,0
"5",2006,40,17,0
"5",2006,40,7,0
"5",2006,40,2,1
"5",2006,40,15,0
"5",2006,40,0,0
"5",2006,40,6,0
"5",2006,40,44,2
"5",2006,40,6,0
"5",2006,11,3,0
"5",2006,40,130,4
"5",2006,40,16,1
"5",2006,40,2,0
"5",2006,40,4,0
"5",2006,40,13,0
"5",2006,40,3,0
"5",2006,11,1,0
"5",2006,40,8,0
"5",2006,40,3,0
"5",2006,40,5,0
"5",2006,40,1,0
"5",2006,40,15,0
"5",2006,11,1,0
"5",2006,40,6,0
"5",2006,40,4,0
"5",2006,40,1,0
"5",2006,40,2,0
"5",2006,40,2,0
"5",2006,40,13,1
"5",2006,40,13,3
"5",2006,11,4,5
"5",2006,40,531,259
"6",2006,40,7,7
"6",2006,40,1,0
"6",2006,11,1,0
"6",2006,40,3,0
"6",2006,40,1,0
"6",2006,11,1,1
"6",2006,40,2,4
"6",2006,40,9,0
"6",2006,11,11,6
"6",2006,40,120,151
"6",2006,11,1,0
"6",2006,40,64,5
"6",2006,40,4,0
"6",2006,40,4,0
"6",2006,40,0,2
"6",2006,40,8,0
"6",2006,40,2,0
"6",2006,40,0,1
"6",2006,11,1,1
"6",2006,40,16,4
"6",2006,40,6,0
"6",2006,40,1,0
"6",2006,11,0,1
"6",2006,40,18,26
"6",2006,40,12,0
"6",2006,40,0,0
"6",2006,40,2,0
"6",2006,11,1,0
"6",2006,40,16,4
"6",2006,11,2,0
"6",2006,40,18,1
"6",2006,40,0,1
"6",2006,40,3,0
"6",2006,40,1,0
"6",2006,40,4,2
"6",2006,40,6,0
"6",2006,40,14,0
"6",2006,11,0,1
"6",2006,40,1,5
"6",2006,11,16,21
"6",2006,40,177,203
"6",2006,40,7,0
"6",2006,40,700,269
"6",2006,11,2,0
"6",2006,40,35,17
"6",2006,40,13,16
"6",2006,40,7,0
"6",2006,40,6,0
"6",2006,40,3,0
"6",2006,11,2,1
"6",2006,40,50,23
"6",2006,40,1,0
"6",2006,40,93,14
"6",2006,11,1,0
"6",2006,40,2,1
"6",2006,40,10,0
"6",2006,40,1,0
"6",2006,40,8,2
"6",2006,40,3,0
"6",2006,11,2,3
"6",2006,40,79,40
"6",2006,11,1,0
"6",2006,40,39,25
"6",2006,40,2,0
"6",2006,40,3,0
"6",2006,40,4,2
"6",2006,40,5,1
"6",2006,40,2,0
"6",2006,40,6,0
"6",2006,40,0,0
"6",2006,40,14,3
"6",2006,40,16,1
"6",2006,40,3,1
"6",2006,40,1,0
"6",2006,40,3,1
"6",2006,11,1,0
"6",2006,40,7,2
"6",2006,11,1,2
"6",2006,40,74,34
"6",2006,40,1,0
"6",2006,11,0,1
"6",2006,40,13,5
"6",2006,40,5,0
"6",2006,40,82,11
"6",2006,40,2,0
"6",2006,40,12,4
"6",2006,11,1,0
"6",2006,40,2,0
"6",2006,11,4,5
"6",2006,40,65,69
"6",2006,40,13,1
"6",2006,40,10,0
"6",2006,40,10,8
"6",2006,11,1,0
"6",2006,40,1,2
"6",2006,40,1,0
"6",2006,40,3,0
"6",2006,40,8,4
"6",2006,40,2,1
"6",2006,40,6,2
"6",2006,40,0,9
"6",2006,40,1,0
"6",2006,40,1,0
"6",2006,40,1,3
"6",2006,40,2,0
"6",2006,40,1,0
"6",2006,11,1,0
"6",2006,40,3,2
"6",2006,40,2,0
"6",2006,11,3,0
"6",2006,40,85,13
"8",2006,40,4,24
"7",2006,11,0,2
"7",2006,40,35,70
"7",2006,40,7,4
"7",2006,40,6,3
"7",2006,40,2,1
"7",2006,40,2,0
"7",2006,40,0,1
"7",2006,40,6,1
"7",2006,40,0,1
"7",2006,40,1,0
"7",2006,40,3,1
"7",2006,40,0,3
"7",2006,40,1,0
"7",2006,11,0,2
"7",2006,40,250,194
"7",2006,40,6,4
"7",2006,40,32,9
"7",2006,11,0,12
"7",2006,40,53,231
"7",2006,40,4,2
"7",2006,40,3,2
"7",2006,40,4,0
"7",2006,40,2,0
"7",2006,40,1,5
"7",2006,40,1,1
"7",2006,40,7,9
"7",2006,40,1,0
"7",2006,40,7,7
"7",2006,40,1,6
"7",2006,40,6,1
"7",2006,11,0,1
"7",2006,40,8,16
"7",2006,40,0,0
"7",2006,40,6,0
"7",2006,40,14,11
"7",2006,40,1,0
"7",2006,40,1,4
"7",2006,40,0,1
"7",2006,40,2,1
"7",2006,40,12,1
"7",2006,40,0,1
"7",2006,11,1,1
"7",2006,40,98,46
"7",2006,11,1,0
"7",2006,40,91,56
"7",2006,11,0,2
"7",2006,40,155,77
"10",2006,40,0,1
"10",2006,40,1,1
"10",2006,40,4,2
"10",2006,40,0,2
"10",2006,40,1,1
"10",2006,11,1,2
"10",2006,40,23,47
"10",2006,11,0,1
"10",2006,40,5,17
"10",2006,40,0,1
"10",2006,40,10,1
"10",2006,40,91,16
"10",2006,11,1,0
"10",2006,40,9,6
"10",2006,40,12,0
"10",2006,40,56,14
"10",2006,40,21,20
"10",2006,40,4,1
"10",2006,40,1,0
"10",2006,40,4,0
"10",2006,40,0,4
"10",2006,11,0,3
"10",2006,40,4,15
"10",2006,40,7,1
"10",2006,40,2,0
"10",2006,11,0,2
"10",2006,40,25,38
"10",2006,11,0,14
"10",2006,40,13,120
"10",2006,40,0,0
"10",2006,40,3,0
"10",2006,40,0,2
"10",2006,40,19,0
"10",2006,11,1,0
"10",2006,40,24,26
"10",2006,40,0,6
"10",2006,40,4,2
"10",2006,40,2,2
"10",2006,40,3,2
"10",2006,11,0,4
"10",2006,40,4,22
"10",2006,11,0,1
"10",2006,40,1,10
"10",2006,40,0,3
"10",2006,40,5,4
"10",2006,40,24,19
"10",2006,11,0,0
"10",2006,40,5,11
"10",2006,40,1,2
"10",2006,11,0,1
"10",2006,40,3,3
"10",2006,11,0,1
"10",2006,40,48,25
"10",2006,11,0,3
"10",2006,40,21,13
"10",2006,40,14,7
"10",2006,40,1,0
"10",2006,40,1,0
"10",2006,11,3,0
"10",2006,40,76,5
"10",2006,40,6,4
"10",2006,40,1,1
"10",2006,40,3,11
"10",2006,40,14,23
"10",2006,11,1,13
"10",2006,40,47,103
"10",2006,40,3,1
"10",2006,40,3,2
"10",2006,40,2,0
"10",2006,40,1,0
"10",2006,40,0,0
"10",2006,40,1,2
"10",2006,40,4,1
"10",2006,40,1,0
"10",2006,40,1,1
"10",2006,40,10,2
"10",2006,40,0,0
"10",2006,40,2,0
"10",2006,40,2,1
"10",2006,40,6,27
"10",2006,11,0,2
"10",2006,40,29,41
"10",2006,40,2,1
"10",2006,40,1,2
"10",2006,40,0,2
"10",2006,11,3,26
"10",2006,40,175,981
"10",2006,40,7,8
"10",2006,40,0,5
"10",2006,40,0,1
"10",2006,40,1,14
"10",2006,40,0,2
"10",2006,40,2,3
"10",2006,40,2,1
"10",2006,40,29,13
"10",2006,11,0,6
"10",2006,40,22,28
"10",2006,40,0,1
"10",2006,40,13,0
"10",2006,40,11,4
"10",2006,40,14,13
"10",2006,40,9,4
"10",2006,40,0,0
"10",2006,11,0,3
"10",2006,40,16,17
"10",2006,40,3,11
"10",2006,40,16,2
"10",2006,40,5,1
"10",2006,40,3,5
"10",2006,11,2,2
"10",2006,40,30,19
"10",2006,40,8,18
"10",2006,40,0,1
"10",2006,40,4,6
"10",2006,40,0,0
"10",2006,11,0,2
"10",2006,40,2,30
"10",2006,11,0,1
"10",2006,40,0,16
"10",2006,40,9,1
"10",2006,40,5,0
"10",2006,40,6,1
"10",2006,11,1,0
"10",2006,40,3,14
"10",2006,11,0,1
"10",2006,40,3,14
"10",2006,40,1,9
"10",2006,11,0,2
"10",2006,40,31,133
"10",2006,40,5,3
"10",2006,40,0,23
"10",2006,40,9,2
"10",2006,40,0,2
"10",2006,40,0,2
"10",2006,40,1,11
"10",2006,11,1,1
"10",2006,40,5,3
"10",2006,40,3,4
"10",2006,40,2,4
"10",2006,11,0,4
"10",2006,40,60,225
"10",2006,40,0,0
"10",2006,40,25,48
"10",2006,11,3,2
"10",2006,40,48,67
"10",2006,11,1,4
"10",2006,40,21,28
"10",2006,11,0,1
"10",2006,40,1,13
"10",2006,11,2,0
"10",2006,40,1,2
"10",2006,40,1,1
"10",2006,40,1,0
"10",2006,40,3,1
"10",2006,40,2,11
"10",2006,40,2,3
"10",2006,40,7,5
"10",2006,40,0,1
"10",2006,11,2,0
"10",2006,40,3,1
"10",2006,11,0,0
"10",2006,40,33,28
"10",2006,11,2,0
"10",2006,40,59,7
"10",2006,40,18,20
"10",2006,11,1,0
"10",2006,40,1,0
"10",2006,11,1,0
"10",2006,40,2,0
"10",2006,11,1,0
"10",2006,40,9,2
"10",2006,40,2,0
"10",2006,11,0,1
"10",2006,40,0,4
"10",2006,40,2,1
"10",2006,11,0,3
"10",2006,40,2,56
"10",2006,11,0,1
"10",2006,40,9,14
"10",2006,40,1,0
"10",2006,40,8,13
"10",2006,40,1,14
"10",2006,40,2,12
"10",2006,40,0,1
"10",2006,40,0,4
"10",2006,40,0,0
"10",2006,11,1,11
"10",2006,40,23,77
"10",2006,40,2,37
"10",2006,40,3,5
"10",2006,40,1,20
"10",2006,11,1,0
"10",2006,40,9,0
"10",2006,40,33,72
"10",2006,40,18,25
"10",2006,11,2,1
"10",2006,40,50,9
"10",2006,11,4,1
"10",2006,40,6,9
"10",2006,40,2,4
"10",2006,40,4,11
"10",2006,40,4,4
"10",2006,40,1,3
"10",2006,40,0,1
"10",2006,40,6,9
"10",2006,40,13,12
"10",2006,40,7,5
"10",2006,40,8,3
"10",2006,11,0,0
"10",2006,40,6,0
"10",2006,40,0,0
"10",2006,40,21,0
"10",2006,40,3,2
"10",2006,40,1,0
"10",2006,11,1,1
"10",2006,40,18,15
"10",2006,40,1,0
"10",2006,40,0,1
"10",2006,40,4,15
"10",2006,40,14,0
"10",2006,40,2,0
"10",2006,40,2,0
"10",2006,40,2,0
"10",2006,11,0,2
"10",2006,40,6,14
"10",2006,40,0,1
"10",2006,40,11,1
"10",2006,40,4,2
"10",2006,40,9,11
"10",2006,40,6,3
"10",2006,40,0,3
"10",2006,11,1,3
"10",2006,40,136,83
"10",2006,40,3,3
"10",2006,40,6,13
"10",2006,11,1,0
"10",2006,40,36,50
"10",2006,40,1,0
"10",2006,11,0,2
"10",2006,40,3,1
"10",2006,40,0,1
"10",2006,11,1,0
"10",2006,40,60,7
"10",2006,40,10,7
"10",2006,40,1,5
"10",2006,40,1,0
"10",2006,40,6,3
"10",2006,11,1,0
"10",2006,40,1,0
"10",2006,40,2,8
"10",2006,11,0,3
"10",2006,40,4,33
"10",2006,11,0,2
"10",2006,40,0,4
"10",2006,40,2,1
"10",2006,40,7,19
"10",2006,40,0,1
"10",2006,40,1,3
"10",2006,40,2,7
"10",2006,11,3,5
"10",2006,40,22,68
"10",2006,11,0,1
"10",2006,40,1,29
"10",2006,40,1,1
"10",2006,11,3,0
"10",2006,40,38,20
"10",2006,40,2,1
"10",2006,40,0,0
"10",2006,40,8,9
"10",2006,11,0,2
"10",2006,40,3,13
"10",2006,40,3,2
"10",2006,40,8,6
"10",2006,11,0,1
"10",2006,40,8,11
"10",2006,11,0,3
"10",2006,40,51,244
"10",2006,40,7,1
"10",2006,11,1,2
"10",2006,40,2,7
"10",2006,40,0,7
"10",2006,40,0,0
"10",2006,11,0,0
"10",2006,40,30,6
"10",2006,40,1,1
"10",2006,40,1,7
"10",2006,40,13,17
"10",2006,40,0,5
"10",2006,40,0,1
"10",2006,40,1,1
"10",2006,40,0,2
"10",2006,40,6,11
"10",2006,40,0,3
"10",2006,40,0,2
"10",2006,11,1,0
"10",2006,40,7,1
"10",2006,40,3,5
"10",2006,40,0,1
"10",2006,11,1,0
"10",2006,40,24,1
"10",2006,11,1,0
"10",2006,11,0,1
"10",2006,40,10,21
"10",2006,11,13,19
"10",2006,40,84,218
"10",2006,11,2,2
"10",2006,40,24,35
"10",2006,11,5,2
"10",2006,40,7,11
"10",2006,40,0,1
"10",2006,40,3,0
"10",2006,40,3,1
"10",2006,40,1,0
"10",2006,11,1,0
"10",2006,40,7,8
"10",2006,11,2,0
"10",2006,40,39,10
"10",2006,40,9,2
"10",2006,40,5,44
"10",2006,40,2,2
"10",2006,40,2,0
"10",2006,11,1,0
"10",2006,40,0,1
"10",2006,40,0,1
"10",2006,40,1,1
"10",2006,11,0,1
"10",2006,40,32,12
"10",2006,40,6,1
"10",2006,40,16,14
"10",2006,40,4,26
"10",2006,40,0,2
"10",2006,40,11,0
"10",2006,40,2,0
"10",2006,40,0,3
"10",2006,11,7,16
"10",2006,40,18,60
"10",2006,40,1,0
"10",2006,40,40,50
"10",2006,40,6,14
"10",2006,40,2,0
"10",2006,40,2,1
"10",2006,40,0,3
"10",2006,11,2,0
"10",2006,40,4,3
"10",2006,40,0,6
"10",2006,11,1,1
"10",2006,40,29,62
"10",2006,11,1,0
"10",2006,40,1,34
"10",2006,11,1,2
"10",2006,40,8,1
"10",2006,11,0,3
"10",2006,40,2,21
"10",2006,40,0,2
"10",2006,40,3,0
"10",2006,40,1,1
"10",2006,11,1,2
"10",2006,40,4,3
"10",2006,11,1,4
"10",2006,40,1,2
"10",2006,11,0,1
"10",2006,40,0,5
"10",2006,40,0,1
"10",2006,11,0,1
"10",2006,40,3,3
"10",2006,40,4,17
"10",2006,40,0,2
"10",2006,11,0,1
"10",2006,40,3,11
"10",2006,40,2,0
"10",2006,11,0,2
"10",2006,40,6,17
"10",2006,40,6,1
"10",2006,40,2,6
"10",2006,40,2,4
"10",2006,40,7,7
"10",2006,11,0,1
"10",2006,40,5,36
"10",2006,11,0,1
"10",2006,40,0,10
"10",2006,11,2,1
"10",2006,40,2,11
"10",2006,40,3,6
"10",2006,40,0,0
"10",2006,40,2,3
"10",2006,40,4,20
"10",2006,40,85,9
"10",2006,40,3,0
"10",2006,40,1,0
"10",2006,11,3,2
"10",2006,40,77,19
"10",2006,40,6,11
"10",2006,40,7,3
"10",2006,11,0,2
"10",2006,40,9,26
"10",2006,40,2,5
"10",2006,40,1,7
"10",2006,40,0,0
"10",2006,40,0,2
"10",2006,11,1,0
"10",2006,40,17,0
"10",2006,40,10,0
"10",2006,40,2,0
"10",2006,11,-1,3
"10",2006,40,31,6
"10",2006,40,41,9
"10",2006,11,1,0
"10",2006,40,3,0
"10",2006,40,1,0
"10",2006,40,0,1
"10",2006,40,5,2
"10",2006,40,0,19
"10",2006,11,0,1
"10",2006,40,1,1
"10",2006,40,1,0
"10",2006,40,3,1
"10",2006,40,1,3
"10",2006,11,3,64
"10",2006,40,186,2068
"10",2006,40,0,1
"51",2006,11,3,1
"51",2006,40,58,3
"51",2006,11,2,0
"51",2006,40,110,36
"51",2006,11,0,0
"51",2006,40,37,4
"14",2006,40,4,0
"14",2006,40,2,0
"14",2006,40,2,0
"14",2006,40,12,1
"14",2006,40,1,0
"14",2006,40,3,0
"14",2006,40,4,0
"14",2006,40,11,1
"14",2006,40,41,13
"14",2006,40,11,1
"14",2006,11,0,1
"14",2006,40,109,113
"14",2006,40,1,0
"14",2006,40,1,0
"14",2006,40,0,0
"14",2006,40,3,0
"14",2006,40,3,0
"14",2006,40,17,3
